"","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"24",20.3055371308017,20.3055371308017,12.1210103657274,12.1210103657274,12.1210103657274,8.18452676507431,8.18452676507431,8.18452676507431,0,0,0,30.3832884889864,37.4068609322892,13.4309258347168,13.4309258347168,33.7364629655185
"25",20.3055371308017,20.3055371308017,12.1210103657274,12.1210103657274,12.1210103657274,8.18452676507431,8.18452676507431,8.18452676507431,0,0,0,30.2467897595225,37.0370047212653,13.4309258347168,13.4309258347168,33.7364629655185
"26",17.328740977436,17.328740977436,12.1210103657274,12.1210103657274,12.1210103657274,5.20773061170864,5.20773061170864,5.20773061170864,0,0,0,27.0436895685706,34.3857608431634,13.4320673927171,13.4320673927171,30.7608083701531
"27",17.328740977436,17.328740977436,12.1210103657274,12.1210103657274,12.1210103657274,5.20773061170864,5.20773061170864,5.20773061170864,0,0,0,27.4158456095968,34.4002392942589,13.4320673927171,13.4320673927171,30.7608083701531
"28",17.328740977436,17.328740977436,12.1210103657274,12.1210103657274,12.1210103657274,5.20773061170864,5.20773061170864,5.20773061170864,0,0,0,27.1314662775267,34.2736545328881,13.4320673927171,13.4320673927171,30.7608083701531
"29",17.328740977436,17.328740977436,12.1210103657274,12.1210103657274,12.1210103657274,5.20773061170864,5.20773061170864,5.20773061170864,0,0,0,27.1571371630211,34.0832241722214,13.4320673927171,13.4320673927171,30.7608083701531
"30",17.2215880610044,17.2215880610044,12.1210103657274,12.1210103657274,12.1210103657274,5.10057769527705,5.10057769527705,5.10057769527705,0,0,0,27.3092646676959,33.9983006589571,13.4332470026508,13.4332470026508,30.6548350636552
"31",17.2215880610044,17.2215880610044,12.1210103657274,12.1210103657274,12.1210103657274,5.10057769527705,5.10057769527705,5.10057769527705,0,0,0,27.3776596714158,34.179708547432,13.4332470026508,13.4332470026508,30.6548350636552
"32",17.2215880610044,17.2215880610044,12.1210103657274,12.1210103657274,12.1210103657274,5.10057769527705,5.10057769527705,5.10057769527705,0,0,0,27.1521559338858,34.2667962761515,13.4332470026508,13.4332470026508,30.6548350636552
"33",17.2215880610044,17.2215880610044,12.1210103657274,12.1210103657274,12.1210103657274,5.10057769527705,5.10057769527705,5.10057769527705,0,0,0,27.520281123382,34.2375435407432,13.4332470026508,13.4332470026508,30.6548350636552
"34",16.8953480649078,16.8953480649078,12.1210103657274,12.1210103657274,12.1210103657274,4.77433769918042,4.77433769918042,4.77433769918042,0,0,0,26.9434357279121,33.8276853406202,13.4344266125845,13.4344266125845,30.3297746774923
"35",16.8953480649078,16.8953480649078,12.1210103657274,12.1210103657274,12.1210103657274,4.77433769918042,4.77433769918042,4.77433769918042,0,0,0,26.880956874941,33.8976088669518,13.4344266125845,13.4344266125845,30.3297746774923
"36",16.8953480649078,16.8953480649078,12.1210103657274,12.1210103657274,12.1210103657274,4.77433769918042,4.77433769918042,4.77433769918042,0,0,0,26.7969492895255,34.0239638616129,13.4344266125845,13.4344266125845,30.3297746774923
"37",16.8953480649078,16.8953480649078,12.1210103657274,12.1210103657274,12.1210103657274,4.77433769918042,4.77433769918042,4.77433769918042,0,0,0,26.8777353396478,33.8170727783519,13.4344266125845,13.4344266125845,30.3297746774923
"38",13.5718503951678,13.5718503951678,12.1210103657274,12.1210103657274,12.1210103657274,1.45084002944039,1.45084002944039,1.45084002944039,0,0,0,23.6804613037203,30.4999507059869,13.4355681705849,13.4355681705849,27.0074185657526
"39",13.5718503951678,13.5718503951678,12.1210103657274,12.1210103657274,12.1210103657274,1.45084002944039,1.45084002944039,1.45084002944039,0,0,0,23.3379213179455,30.4065720297521,13.4355681705849,13.4355681705849,27.0074185657526
"40",13.5718503951678,13.5718503951678,12.1210103657274,12.1210103657274,12.1210103657274,1.45084002944039,1.45084002944039,1.45084002944039,0,0,0,23.3133060458458,30.6908933433186,13.4355681705849,13.4355681705849,27.0074185657526
"41",13.5718503951678,13.5718503951678,12.1210103657274,12.1210103657274,12.1210103657274,1.45084002944039,1.45084002944039,1.45084002944039,0,0,0,23.6551421953468,30.3464269106217,13.4355681705849,13.4355681705849,27.0074185657526
"42",7.0841900850807,7.0841900850807,12.1210103657274,12.1210103657274,12.1210103657274,-5.03682028064668,-5.03682028064668,-5.03682028064668,0,0,0,17.1859736177561,23.7696292971727,13.4367477805185,13.4367477805185,20.5209378655992
"43",7.0841900850807,7.0841900850807,12.1210103657274,12.1210103657274,12.1210103657274,-5.03682028064668,-5.03682028064668,-5.03682028064668,0,0,0,17.2083118288854,23.9286889910246,13.4367477805185,13.4367477805185,20.5209378655992
"44",7.0841900850807,7.0841900850807,12.1210103657274,12.1210103657274,12.1210103657274,-5.03682028064668,-5.03682028064668,-5.03682028064668,0,0,0,17.1160227637254,23.8201857956777,13.4367477805185,13.4367477805185,20.5209378655992
"45",7.0841900850807,7.0841900850807,12.1210103657274,12.1210103657274,12.1210103657274,-5.03682028064668,-5.03682028064668,-5.03682028064668,0,0,0,16.9377982424306,23.7861655152423,13.4367477805185,13.4367477805185,20.5209378655992
"46",2.14009387205164,2.14009387205164,12.1210103657274,12.1210103657274,12.1210103657274,-9.98091649367574,-9.98091649367574,-9.98091649367574,0,0,0,12.0103213539903,19.3387918769637,13.4378893385189,13.4378893385189,15.5779832105705
"47",2.14009387205164,2.14009387205164,12.1210103657274,12.1210103657274,12.1210103657274,-9.98091649367574,-9.98091649367574,-9.98091649367574,0,0,0,12.2640368254626,18.9546248973508,13.4378893385189,13.4378893385189,15.5779832105705
"48",2.14009387205164,2.14009387205164,12.1210103657274,12.1210103657274,12.1210103657274,-9.98091649367574,-9.98091649367574,-9.98091649367574,0,0,0,11.917903585463,18.8405732286863,13.4378893385189,13.4378893385189,15.5779832105705
"49",2.14009387205164,2.14009387205164,12.1210103657274,12.1210103657274,12.1210103657274,-9.98091649367574,-9.98091649367574,-9.98091649367574,0,0,0,12.396217699472,18.9966380893198,13.4378893385189,13.4378893385189,15.5779832105705
"50",-0.096863821010276,-0.096863821010276,12.1210103657274,12.1210103657274,12.1210103657274,-12.2178741867377,-12.2178741867377,-12.2178741867377,0,0,0,9.80529986393824,16.6294764342003,13.4390688294711,13.4390688294711,13.3422050084608
"51",-0.096863821010276,-0.096863821010276,12.1210103657274,12.1210103657274,12.1210103657274,-12.2178741867377,-12.2178741867377,-12.2178741867377,0,0,0,9.89195395741111,16.8447929532019,13.4390688294711,13.4390688294711,13.3422050084608
"52",-0.096863821010276,-0.096863821010276,12.1210103657274,12.1210103657274,12.1210103657274,-12.2178741867377,-12.2178741867377,-12.2178741867377,0,0,0,9.98124092368297,16.8093434307695,13.4390688294711,13.4390688294711,13.3422050084608
"53",-0.096863821010276,-0.096863821010276,12.1210103657274,12.1210103657274,12.1210103657274,-12.2178741867377,-12.2178741867377,-12.2178741867377,0,0,0,9.75864208820203,16.6718453754516,13.4390688294711,13.4390688294711,13.3422050084608
"54",4.22054764207321,4.22054764207321,12.1210103657274,12.1210103657274,12.1210103657274,-7.90046272365417,-7.90046272365417,-7.90046272365417,0,0,0,14.287157687501,21.2570520111366,13.4402483204233,13.4402483204233,17.6607959624965
"55",4.22054764207321,4.22054764207321,12.1210103657274,12.1210103657274,12.1210103657274,-7.90046272365417,-7.90046272365417,-7.90046272365417,0,0,0,14.1335456703015,21.1854311680566,13.4402483204233,13.4402483204233,17.6607959624965
"56",4.22054764207321,4.22054764207321,12.1210103657274,12.1210103657274,12.1210103657274,-7.90046272365417,-7.90046272365417,-7.90046272365417,0,0,0,14.2179983985173,21.3058795597412,13.4402483204233,13.4402483204233,17.6607959624965
"57",4.22054764207321,4.22054764207321,12.1210103657274,12.1210103657274,12.1210103657274,-7.90046272365417,-7.90046272365417,-7.90046272365417,0,0,0,14.2363376559933,21.2325922260271,13.4402483204233,13.4402483204233,17.6607959624965
"58",9.4864087052298,9.4864087052298,12.1210103657274,12.1210103657274,12.1210103657274,-2.63460166049758,-2.63460166049758,-2.63460166049758,0,0,0,19.6280541701545,26.5820527035462,13.4413136670898,13.4413136670898,22.9277223723196
"59",9.4864087052298,9.4864087052298,12.1210103657274,12.1210103657274,12.1210103657274,-2.63460166049758,-2.63460166049758,-2.63460166049758,0,0,0,19.2214053554559,26.469605325856,13.4413136670898,13.4413136670898,22.9277223723196
"60",9.4864087052298,9.4864087052298,12.1210103657274,12.1210103657274,12.1210103657274,-2.63460166049758,-2.63460166049758,-2.63460166049758,0,0,0,19.6458246415768,26.3768783271306,13.4413136670898,13.4413136670898,22.9277223723196
"61",9.4864087052298,9.4864087052298,12.1210103657274,12.1210103657274,12.1210103657274,-2.63460166049758,-2.63460166049758,-2.63460166049758,0,0,0,19.5928664402859,26.2860396900673,13.4413136670898,13.4413136670898,22.9277223723196
"62",15.9130011387731,15.9130011387731,12.1210103657274,12.1210103657274,12.1210103657274,3.7919907730457,3.7919907730457,3.7919907730457,0,0,0,25.7132279693811,32.8521118937741,13.442493158042,13.442493158042,29.355494296815
"63",15.9130011387731,15.9130011387731,12.1210103657274,12.1210103657274,12.1210103657274,3.7919907730457,3.7919907730457,3.7919907730457,0,0,0,26.1589820514856,32.9605312499573,13.442493158042,13.442493158042,29.355494296815
"64",15.9130011387731,15.9130011387731,12.1210103657274,12.1210103657274,12.1210103657274,3.7919907730457,3.7919907730457,3.7919907730457,0,0,0,25.96319084018,32.8958185035103,13.442493158042,13.442493158042,29.355494296815
"65",15.9130011387731,15.9130011387731,12.1210103657274,12.1210103657274,12.1210103657274,3.7919907730457,3.7919907730457,3.7919907730457,0,0,0,25.748226136264,32.7573936192771,13.442493158042,13.442493158042,29.355494296815
"66",19.7935462821518,19.7935462821518,12.1210103657274,12.1210103657274,12.1210103657274,7.67253591642439,7.67253591642439,7.67253591642439,0,0,0,29.5549279754771,36.8259945599967,13.4436346008989,13.4436346008989,33.2371808830507
"67",19.7935462821518,19.7935462821518,12.1210103657274,12.1210103657274,12.1210103657274,7.67253591642439,7.67253591642439,7.67253591642439,0,0,0,29.9883859094694,36.6057165010125,13.4436346008989,13.4436346008989,33.2371808830507
"68",19.7935462821518,19.7935462821518,12.1210103657274,12.1210103657274,12.1210103657274,7.67253591642439,7.67253591642439,7.67253591642439,0,0,0,29.8962729334891,36.8304216673833,13.4436346008989,13.4436346008989,33.2371808830507
"69",19.7935462821518,19.7935462821518,12.1210103657274,12.1210103657274,12.1210103657274,7.67253591642439,7.67253591642439,7.67253591642439,0,0,0,29.6607264227311,36.6263278122062,13.4436346008989,13.4436346008989,33.2371808830507
"70",20.5928457160014,20.5928457160014,12.1210103657274,12.1210103657274,12.1210103657274,8.47183535027401,8.47183535027401,8.47183535027401,0,0,0,30.5204482311285,37.5138396852152,13.4448140918511,13.4448140918511,34.0376598078525
"71",20.5928457160014,20.5928457160014,12.1210103657274,12.1210103657274,12.1210103657274,8.47183535027401,8.47183535027401,8.47183535027401,0,0,0,30.4052390193715,37.7101235538883,13.4448140918511,13.4448140918511,34.0376598078525
"72",20.5928457160014,20.5928457160014,12.1210103657274,12.1210103657274,12.1210103657274,8.47183535027401,8.47183535027401,8.47183535027401,0,0,0,30.8814592469098,37.4934085034091,13.4448140918511,13.4448140918511,34.0376598078525
"73",20.5928457160014,20.5928457160014,12.1210103657274,12.1210103657274,12.1210103657274,8.47183535027401,8.47183535027401,8.47183535027401,0,0,0,30.631898289365,37.3200888061695,13.4448140918511,13.4448140918511,34.0376598078525
"74",17.346026614291,17.346026614291,12.1210103657274,12.1210103657274,12.1210103657274,5.22501624856366,5.22501624856366,5.22501624856366,0,0,0,27.3031232225747,34.5449222461325,13.4459555347081,13.4459555347081,30.7919821489991
"75",17.346026614291,17.346026614291,12.1210103657274,12.1210103657274,12.1210103657274,5.22501624856366,5.22501624856366,5.22501624856366,0,0,0,27.2652536381856,34.321776478907,13.4459555347081,13.4459555347081,30.7919821489991
"76",17.346026614291,17.346026614291,12.1210103657274,12.1210103657274,12.1210103657274,5.22501624856366,5.22501624856366,5.22501624856366,0,0,0,27.5551945083316,34.3046949472754,13.4459555347081,13.4459555347081,30.7919821489991
"77",17.346026614291,17.346026614291,12.1210103657274,12.1210103657274,12.1210103657274,5.22501624856366,5.22501624856366,5.22501624856366,0,0,0,27.43112942856,34.211456999089,13.4459555347081,13.4459555347081,30.7919821489991
"78",17.1822505133696,17.1822505133696,12.1210103657274,12.1210103657274,12.1210103657274,5.06124014764218,5.06124014764218,5.06124014764218,0,0,0,27.1906274773793,34.1680308695638,13.4471350256603,13.4471350256603,30.6293855390298
"79",17.1822505133696,17.1822505133696,12.1210103657274,12.1210103657274,12.1210103657274,5.06124014764218,5.06124014764218,5.06124014764218,0,0,0,27.3339197589175,34.1338871264188,13.4471350256603,13.4471350256603,30.6293855390298
"80",17.1822505133696,17.1822505133696,12.1210103657274,12.1210103657274,12.1210103657274,5.06124014764218,5.06124014764218,5.06124014764218,0,0,0,27.1982909597826,34.0903304366919,13.4471350256603,13.4471350256603,30.6293855390298
"81",17.1822505133696,17.1822505133696,12.1210103657274,12.1210103657274,12.1210103657274,5.06124014764218,5.06124014764218,5.06124014764218,0,0,0,26.9214024075857,34.0649682670917,13.4471350256603,13.4471350256603,30.6293855390298
"82",16.8817878334553,16.8817878334553,12.1210103657274,12.1210103657274,12.1210103657274,4.76077746772797,4.76077746772797,4.76077746772797,0,0,0,26.9532694903716,33.8019261164804,13.4483145166124,13.4483145166124,30.3301023500678
"83",16.8817878334553,16.8817878334553,12.1210103657274,12.1210103657274,12.1210103657274,4.76077746772797,4.76077746772797,4.76077746772797,0,0,0,26.9496342130979,33.6641806696857,13.4483145166124,13.4483145166124,30.3301023500678
"84",16.8817878334553,16.8817878334553,12.1210103657274,12.1210103657274,12.1210103657274,4.76077746772797,4.76077746772797,4.76077746772797,0,0,0,26.4209950570226,34.0802243294522,13.4483145166124,13.4483145166124,30.3301023500678
"85",16.8817878334553,16.8817878334553,12.1210103657274,12.1210103657274,12.1210103657274,4.76077746772797,4.76077746772797,4.76077746772797,0,0,0,26.9596167101252,33.719830348563,13.4483145166124,13.4483145166124,30.3301023500678
"86",13.5729903711775,13.5729903711775,12.1210103657274,12.1210103657274,12.1210103657274,1.45198000545014,1.45198000545014,1.45198000545014,0,0,0,23.5344938671751,30.4456880938064,13.4494559594694,13.4494559594694,27.0224463306469
"87",13.5729903711775,13.5729903711775,12.1210103657274,12.1210103657274,12.1210103657274,1.45198000545014,1.45198000545014,1.45198000545014,0,0,0,23.4536112904249,30.4664559264439,13.4494559594694,13.4494559594694,27.0224463306469
"88",13.5729903711775,13.5729903711775,12.1210103657274,12.1210103657274,12.1210103657274,1.45198000545014,1.45198000545014,1.45198000545014,0,0,0,23.3398635155465,30.6014595538408,13.4494559594694,13.4494559594694,27.0224463306469
"89",13.5729903711775,13.5729903711775,12.1210103657274,12.1210103657274,12.1210103657274,1.45198000545014,1.45198000545014,1.45198000545014,0,0,0,23.6470569212173,30.5159690734319,13.4494559594694,13.4494559594694,27.0224463306469
"90",7.13415566342893,7.13415566342893,12.1210103657274,12.1210103657274,12.1210103657274,-4.98685470229845,-4.98685470229845,-4.98685470229845,0,0,0,16.9700996751284,24.3696963518092,13.4506354504216,13.4506354504216,20.5847911138505
"91",7.13415566342893,7.13415566342893,12.1210103657274,12.1210103657274,12.1210103657274,-4.98685470229845,-4.98685470229845,-4.98685470229845,0,0,0,17.0922739478188,23.8988314709795,13.4506354504216,13.4506354504216,20.5847911138505
"92",7.13415566342893,7.13415566342893,12.1210103657274,12.1210103657274,12.1210103657274,-4.98685470229845,-4.98685470229845,-4.98685470229845,0,0,0,17.1662150870606,24.0410216002214,13.4506354504216,13.4506354504216,20.5847911138505
"93",7.13415566342893,7.13415566342893,12.1210103657274,12.1210103657274,12.1210103657274,-4.98685470229845,-4.98685470229845,-4.98685470229845,0,0,0,17.024019310241,24.2159787197965,13.4506354504216,13.4506354504216,20.5847911138505
"94",2.18727764343774,2.18727764343774,12.1210103657274,12.1210103657274,12.1210103657274,-9.93373272228964,-9.93373272228964,-9.93373272228964,0,0,0,12.1700337105221,19.2027765216942,13.4517768932786,13.4517768932786,15.6390545367163
"95",2.18727764343774,2.18727764343774,12.1210103657274,12.1210103657274,12.1210103657274,-9.93373272228964,-9.93373272228964,-9.93373272228964,0,0,0,12.2639324719427,18.9954376520982,13.4517768932786,13.4517768932786,15.6390545367163
"96",2.18727764343774,2.18727764343774,12.1210103657274,12.1210103657274,12.1210103657274,-9.93373272228964,-9.93373272228964,-9.93373272228964,0,0,0,12.0721710827137,19.1768798476634,13.4517768932786,13.4517768932786,15.6390545367163
"97",2.18727764343774,2.18727764343774,12.1210103657274,12.1210103657274,12.1210103657274,-9.93373272228964,-9.93373272228964,-9.93373272228964,0,0,0,12.0930603381308,18.994897271245,13.4517768932786,13.4517768932786,15.6390545367163
"98",-0.118697557341058,-0.118697557341058,12.1210103657274,12.1210103657274,12.1210103657274,-12.2397079230684,-12.2397079230684,-12.2397079230684,0,0,0,9.90399326482077,17.0526931423786,13.4529560726117,13.4529560726117,13.3342585152706
"99",-0.118697557341058,-0.118697557341058,12.1210103657274,12.1210103657274,12.1210103657274,-12.2397079230684,-12.2397079230684,-12.2397079230684,0,0,0,9.71403362424814,16.4226911776242,13.4529560726117,13.4529560726117,13.3342585152706
"100",-0.118697557341058,-0.118697557341058,12.1210103657274,12.1210103657274,12.1210103657274,-12.2397079230684,-12.2397079230684,-12.2397079230684,0,0,0,9.80501344848544,16.4852271550736,13.4529560726117,13.4529560726117,13.3342585152706
"101",-0.118697557341058,-0.118697557341058,12.1210103657274,12.1210103657274,12.1210103657274,-12.2397079230684,-12.2397079230684,-12.2397079230684,0,0,0,9.64414453884669,16.7456584760339,13.4529560726117,13.4529560726117,13.3342585152706
"102",4.28717985766658,4.28717985766658,12.1210103657274,12.1210103657274,12.1210103657274,-7.8338305080608,-7.8338305080608,-7.8338305080608,0,0,0,14.3189179185048,20.9678988489937,13.4541352519448,13.4541352519448,17.7413151096114
"103",4.28717985766658,4.28717985766658,12.1210103657274,12.1210103657274,12.1210103657274,-7.8338305080608,-7.8338305080608,-7.8338305080608,0,0,0,14.1110357336694,21.3092177261261,13.4541352519448,13.4541352519448,17.7413151096114
"104",4.28717985766658,4.28717985766658,12.1210103657274,12.1210103657274,12.1210103657274,-7.8338305080608,-7.8338305080608,-7.8338305080608,0,0,0,14.1138596533036,21.2278555483743,13.4541352519448,13.4541352519448,17.7413151096114
"105",4.28717985766658,4.28717985766658,12.1210103657274,12.1210103657274,12.1210103657274,-7.8338305080608,-7.8338305080608,-7.8338305080608,0,0,0,14.446876601666,21.298091633471,13.4541352519448,13.4541352519448,17.7413151096114
"106",9.4115628928708,9.4115628928708,12.1210103657274,12.1210103657274,12.1210103657274,-2.70944747285658,-2.70944747285658,-2.70944747285658,0,0,0,19.4774013287856,26.242147464458,13.455200317149,13.455200317149,22.8667632100198
"107",9.4115628928708,9.4115628928708,12.1210103657274,12.1210103657274,12.1210103657274,-2.70944747285658,-2.70944747285658,-2.70944747285658,0,0,0,19.4341050142709,26.4898231762141,13.455200317149,13.455200317149,22.8667632100198
"108",9.4115628928708,9.4115628928708,12.1210103657274,12.1210103657274,12.1210103657274,-2.70944747285658,-2.70944747285658,-2.70944747285658,0,0,0,19.116392148404,26.3091712425419,13.455200317149,13.455200317149,22.8667632100198
"109",9.4115628928708,9.4115628928708,12.1210103657274,12.1210103657274,12.1210103657274,-2.70944747285658,-2.70944747285658,-2.70944747285658,0,0,0,19.612613110927,26.5477261030202,13.455200317149,13.455200317149,22.8667632100198
"110",15.7820222984764,15.7820222984764,12.1210103657274,12.1210103657274,12.1210103657274,3.66101193274903,3.66101193274903,3.66101193274903,0,0,0,26.015446763987,32.8322812443817,13.4563794964821,13.4563794964821,29.2384017949585
"111",15.7820222984764,15.7820222984764,12.1210103657274,12.1210103657274,12.1210103657274,3.66101193274903,3.66101193274903,3.66101193274903,0,0,0,25.6562110108445,32.924132481944,13.4563794964821,13.4563794964821,29.2384017949585
"112",15.7820222984764,15.7820222984764,12.1210103657274,12.1210103657274,12.1210103657274,3.66101193274903,3.66101193274903,3.66101193274903,0,0,0,25.6288763913235,32.5820657498246,13.4563794964821,13.4563794964821,29.2384017949585
"113",15.7820222984764,15.7820222984764,12.1210103657274,12.1210103657274,12.1210103657274,3.66101193274903,3.66101193274903,3.66101193274903,0,0,0,25.8489129802749,32.7391219454909,13.4563794964821,13.4563794964821,29.2384017949585
